ID_Vivienda,Tipo_Vivienda,Barrio,Tipo_Tarifa,Periodo_Inicio,Periodo_Fin,Coste_Potencia_EUR,Consumo_Punta_kWh,Consumo_Valle_kWh,Precio_kWh,Importe_Total_EUR
043,Casa,Bellavista-La Palmera,tramos,2023-12-01,2023-12-31,58.27,94.77,128.6,0.26/0.15,102.2
044,Casa,Los Remedios,única,2023-01-01,2023-01-31,71.07,150.35,120.58,0.20,125.26
044,Casa,Los Remedios,única,2023-02-01,2023-02-28,71.07,137.4,134.11,0.17,117.23
044,Casa,Los Remedios,única,2023-03-01,2023-03-31,71.07,154.05,105.42,0.19,120.37
044,Casa,Los Remedios,única,2023-04-01,2023-04-30,71.07,125.92,148.68,0.25,139.72
044,Casa,Los Remedios,única,2023-05-01,2023-05-31,71.07,144.78,133.45,0.14,110.02
044,Casa,Los Remedios,única,2023-06-01,2023-06-30,71.07,148.55,121.73,0.16,114.31
044,Casa,Los Remedios,única,2023-07-01,2023-07-31,71.07,146.03,128.83,0.15,112.3
044,Casa,Los Remedios,única,2023-08-01,2023-08-31,71.07,122.15,139.04,0.15,110.25
044,Casa,Los Remedios,única,2023-09-01,2023-09-30,71.07,123.33,153.86,0.26,143.14
044,Casa,Los Remedios,única,2023-10-01,2023-10-31,71.07,129.42,136.65,0.24,134.93
044,Casa,Los Remedios,única,2023-11-01,2023-11-30,71.07,139.75,127.67,0.21,127.23
044,Casa,Los Remedios,única,2023-12-01,2023-12-31,71.07,124.35,153.14,0.15,112.69
045,Casa,Sur,única,2023-01-01,2023-01-31,70.53,83.13,106.01,0.20,108.36
045,Casa,Sur,única,2023-02-01,2023-02-28,70.53,108.19,96.26,0.17,105.29
045,Casa,Sur,única,2023-03-01,2023-03-31,70.53,108.37,84.05,0.19,107.09
045,Casa,Sur,única,2023-04-01,2023-04-30,70.53,116.1,87.84,0.25,121.51
045,Casa,Sur,única,2023-05-01,2023-05-31,70.53,92.38,112.71,0.14,99.24
045,Casa,Sur,única,2023-06-01,2023-06-30,70.53,99.31,102.5,0.16,102.82
045,Casa,Sur,única,2023-07-01,2023-07-31,70.53,111.08,92.47,0.15,101.06
045,Casa,Sur,única,2023-08-01,2023-08-31,70.53,107.44,94.8,0.15,100.87
045,Casa,Sur,única,2023-09-01,2023-09-30,70.53,96.84,93.42,0.26,120.0
045,Casa,Sur,única,2023-10-01,2023-10-31,70.53,121.26,85.15,0.24,120.07
045,Casa,Sur,única,2023-11-01,2023-11-30,70.53,81.21,106.36,0.21,109.92
045,Casa,Sur,única,2023-12-01,2023-12-31,70.53,103.23,86.11,0.15,98.93
046,Casa,Este-Alcosa-Torreblanca,única,2023-01-01,2023-01-31,50.67,108.9,137.09,0.20,99.87
046,Casa,Este-Alcosa-Torreblanca,única,2023-02-01,2023-02-28,50.67,136.21,103.54,0.17,91.43
046,Casa,Este-Alcosa-Torreblanca,única,2023-03-01,2023-03-31,50.67,124.21,120.08,0.19,97.08
046,Casa,Este-Alcosa-Torreblanca,única,2023-04-01,2023-04-30,50.67,121.12,120.31,0.25,111.03
046,Casa,Este-Alcosa-Torreblanca,única,2023-05-01,2023-05-31,50.67,120.85,114.73,0.14,83.65
046,Casa,Este-Alcosa-Torreblanca,única,2023-06-01,2023-06-30,50.67,139.88,103.53,0.16,89.62
046,Casa,Este-Alcosa-Torreblanca,única,2023-07-01,2023-07-31,50.67,133.83,108.52,0.15,87.02
046,Casa,Este-Alcosa-Torreblanca,única,2023-08-01,2023-08-31,50.67,114.63,118.21,0.15,85.59
046,Casa,Este-Alcosa-Torreblanca,única,2023-09-01,2023-09-30,50.67,103.26,126.55,0.26,110.42
046,Casa,Este-Alcosa-Torreblanca,única,2023-10-01,2023-10-31,50.67,146.1,98.06,0.24,109.27
046,Casa,Este-Alcosa-Torreblanca,única,2023-11-01,2023-11-30,50.67,111.24,120.37,0.21,99.31
046,Casa,Este-Alcosa-Torreblanca,única,2023-12-01,2023-12-31,50.67,108.28,137.36,0.15,87.51
047,Casa,Los Remedios,única,2023-01-01,2023-01-31,61.6,180.41,149.64,0.20,127.61
047,Casa,Los Remedios,única,2023-02-01,2023-02-28,61.6,144.96,186.3,0.17,117.91
047,Casa,Los Remedios,única,2023-03-01,2023-03-31,61.6,181.53,144.52,0.19,123.55
047,Casa,Los Remedios,única,2023-04-01,2023-04-30,61.6,132.35,197.67,0.25,144.11
047,Casa,Los Remedios,única,2023-05-01,2023-05-31,61.6,136.02,198.14,0.14,108.38
047,Casa,Los Remedios,única,2023-06-01,2023-06-30,61.6,147.06,186.79,0.16,115.02
047,Casa,Los Remedios,única,2023-07-01,2023-07-31,61.6,160.12,177.98,0.15,112.32
047,Casa,Los Remedios,única,2023-08-01,2023-08-31,61.6,139.88,185.6,0.15,110.42
047,Casa,Los Remedios,única,2023-09-01,2023-09-30,61.6,187.01,138.04,0.26,146.11
047,Casa,Los Remedios,única,2023-10-01,2023-10-31,61.6,160.51,178.36,0.24,142.93
047,Casa,Los Remedios,única,2023-11-01,2023-11-30,61.6,178.52,149.39,0.21,130.46
047,Casa,Los Remedios,única,2023-12-01,2023-12-31,61.6,174.6,162.07,0.15,112.1
048,Apartamento,Cerro-Amate,única,2023-01-01,2023-01-31,67.33,170.5,182.85,0.20,138.0
048,Apartamento,Cerro-Amate,única,2023-02-01,2023-02-28,67.33,144.0,215.42,0.17,128.43
048,Apartamento,Cerro-Amate,única,2023-03-01,2023-03-31,67.33,168.61,189.29,0.19,135.33
048,Apartamento,Cerro-Amate,única,2023-04-01,2023-04-30,67.33,151.28,210.12,0.25,157.68
048,Apartamento,Cerro-Amate,única,2023-05-01,2023-05-31,67.33,177.28,180.0,0.14,117.35
048,Apartamento,Cerro-Amate,única,2023-06-01,2023-06-30,67.33,147.99,210.37,0.16,124.67
048,Apartamento,Cerro-Amate,única,2023-07-01,2023-07-31,67.33,182.95,174.16,0.15,120.9
048,Apartamento,Cerro-Amate,única,2023-08-01,2023-08-31,67.33,185.74,170.98,0.15,120.84
048,Apartamento,Cerro-Amate,única,2023-09-01,2023-09-30,67.33,201.42,157.62,0.26,160.68
048,Apartamento,Cerro-Amate,única,2023-10-01,2023-10-31,67.33,198.27,152.64,0.24,151.55
048,Apartamento,Cerro-Amate,única,2023-11-01,2023-11-30,67.33,147.67,207.81,0.21,141.98
048,Apartamento,Cerro-Amate,única,2023-12-01,2023-12-31,67.33,161.85,184.83,0.15,119.33
049,Casa,Los Remedios,única,2023-01-01,2023-01-31,72.27,148.52,125.73,0.20,127.12
049,Casa,Los Remedios,única,2023-02-01,2023-02-28,72.27,138.11,136.21,0.17,118.9
049,Casa,Los Remedios,única,2023-03-01,2023-03-31,72.27,114.83,152.53,0.19,123.07
049,Casa,Los Remedios,única,2023-04-01,2023-04-30,72.27,129.06,136.06,0.25,138.55
049,Casa,Los Remedios,única,2023-05-01,2023-05-31,72.27,115.61,144.71,0.14,108.72
049,Casa,Los Remedios,única,2023-06-01,2023-06-30,72.27,148.01,122.51,0.16,115.55
049,Casa,Los Remedios,única,2023-07-01,2023-07-31,72.27,163.38,115.13,0.15,114.05
049,Casa,Los Remedios,única,2023-08-01,2023-08-31,72.27,131.43,139.98,0.15,112.98
049,Casa,Los Remedios,única,2023-09-01,2023-09-30,72.27,151.13,120.14,0.26,142.8
049,Casa,Los Remedios,única,2023-10-01,2023-10-31,72.27,125.76,135.16,0.24,134.89
049,Casa,Los Remedios,única,2023-11-01,2023-11-30,72.27,131.28,144.07,0.21,130.09
049,Casa,Los Remedios,única,2023-12-01,2023-12-31,72.27,139.73,130.25,0.15,112.77
050,Casa,Cerro-Amate,tramos,2023-01-01,2023-01-31,56.0,104.83,117.06,0.26/0.13,98.47
050,Casa,Cerro-Amate,tramos,2023-02-01,2023-02-28,56.0,91.13,133.76,0.30/0.11,98.05
050,Casa,Cerro-Amate,tramos,2023-03-01,2023-03-31,56.0,123.85,94.83,0.24/0.10,95.21
050,Casa,Cerro-Amate,tramos,2023-04-01,2023-04-30,56.0,112.64,111.02,0.21/0.11,91.87
050,Casa,Cerro-Amate,tramos,2023-05-01,2023-05-31,56.0,131.85,92.33,0.27/0.14,104.52
050,Casa,Cerro-Amate,tramos,2023-06-01,2023-06-30,56.0,108.55,114.84,0.21/0.15,96.02
050,Casa,Cerro-Amate,tramos,2023-07-01,2023-07-31,56.0,133.94,101.71,0.23/0.15,102.06
050,Casa,Cerro-Amate,tramos,2023-08-01,2023-08-31,56.0,124.39,97.53,0.18/0.12,90.09
050,Casa,Cerro-Amate,tramos,2023-09-01,2023-09-30,56.0,112.91,114.46,0.17/0.18,95.8
050,Casa,Cerro-Amate,tramos,2023-10-01,2023-10-31,56.0,91.91,128.96,0.30/0.16,104.21
050,Casa,Cerro-Amate,tramos,2023-11-01,2023-11-30,56.0,116.21,116.54,0.28/0.14,104.86
050,Casa,Cerro-Amate,tramos,2023-12-01,2023-12-31,56.0,123.89,103.05,0.26/0.15,103.67
051,Apartamento,Triana,única,2023-01-01,2023-01-31,52.8,119.16,156.82,0.20,108.0
051,Apartamento,Triana,única,2023-02-01,2023-02-28,52.8,116.54,156.34,0.17,99.19
051,Apartamento,Triana,única,2023-03-01,2023-03-31,52.8,146.5,129.19,0.19,105.18
051,Apartamento,Triana,única,2023-04-01,2023-04-30,52.8,115.78,164.02,0.25,122.75
051,Apartamento,Triana,única,2023-05-01,2023-05-31,52.8,119.5,142.31,0.14,89.45
051,Apartamento,Triana,única,2023-06-01,2023-06-30,52.8,119.5,146.41,0.16,95.34
051,Apartamento,Triana,única,2023-07-01,2023-07-31,52.8,125.43,153.36,0.15,94.62
051,Apartamento,Triana,única,2023-08-01,2023-08-31,52.8,146.86,119.25,0.15,92.72
051,Apartamento,Triana,única,2023-09-01,2023-09-30,52.8,149.76,119.91,0.26,122.91
051,Apartamento,Triana,única,2023-10-01,2023-10-31,52.8,130.34,131.64,0.24,115.67
051,Apartamento,Triana,única,2023-11-01,2023-11-30,52.8,107.81,153.53,0.21,107.68
051,Apartamento,Triana,única,2023-12-01,2023-12-31,52.8,119.28,159.51,0.15,94.62
052,Casa,Bellavista-La Palmera,única,2023-01-01,2023-01-31,67.87,138.4,148.61,0.20,125.27
052,Casa,Bellavista-La Palmera,única,2023-02-01,2023-02-28,67.87,164.31,119.0,0.17,116.03
052,Casa,Bellavista-La Palmera,única,2023-03-01,2023-03-31,67.87,147.47,129.33,0.19,120.46
052,Casa,Bellavista-La Palmera,única,2023-04-01,2023-04-30,67.87,151.37,144.26,0.25,141.78
052,Casa,Bellavista-La Palmera,única,2023-05-01,2023-05-31,67.87,121.12,173.97,0.14,109.18
052,Casa,Bellavista-La Palmera,única,2023-06-01,2023-06-30,67.87,128.71,156.03,0.16,113.43
052,Casa,Bellavista-La Palmera,única,2023-07-01,2023-07-31,67.87,173.5,117.48,0.15,111.52
052,Casa,Bellavista-La Palmera,única,2023-08-01,2023-08-31,67.87,149.43,132.07,0.15,110.09
052,Casa,Bellavista-La Palmera,única,2023-09-01,2023-09-30,67.87,143.82,136.5,0.26,140.75
052,Casa,Bellavista-La Palmera,única,2023-10-01,2023-10-31,67.87,169.78,115.85,0.24,136.42
052,Casa,Bellavista-La Palmera,única,2023-11-01,2023-11-30,67.87,135.58,152.95,0.21,128.46
052,Casa,Bellavista-La Palmera,única,2023-12-01,2023-12-31,67.87,119.89,158.76,0.15,109.67
053,Apartamento,Triana,única,2023-01-01,2023-01-31,70.8,98.18,119.9,0.20,114.42
053,Apartamento,Triana,única,2023-02-01,2023-02-28,70.8,118.11,112.47,0.17,110.0
053,Apartamento,Triana,única,2023-03-01,2023-03-31,70.8,94.76,129.28,0.19,113.37
053,Apartamento,Triana,única,2023-04-01,2023-04-30,70.8,125.67,105.1,0.25,128.49
053,Apartamento,Triana,única,2023-05-01,2023-05-31,70.8,116.4,98.53,0.14,100.89
053,Apartamento,Triana,única,2023-06-01,2023-06-30,70.8,93.44,131.0,0.16,106.71
053,Apartamento,Triana,única,2023-07-01,2023-07-31,70.8,110.69,112.05,0.15,104.21
053,Apartamento,Triana,única,2023-08-01,2023-08-31,70.8,127.78,89.11,0.15,103.33
053,Apartamento,Triana,única,2023-09-01,2023-09-30,70.8,123.08,107.49,0.26,130.75
053,Apartamento,Triana,única,2023-10-01,2023-10-31,70.8,107.48,115.34,0.24,124.28
053,Apartamento,Triana,única,2023-11-01,2023-11-30,70.8,115.35,111.24,0.21,118.38
053,Apartamento,Triana,única,2023-12-01,2023-12-31,70.8,107.94,106.87,0.15,103.02
054,Casa,San Pablo-Santa Justa,tramos,2023-01-01,2023-01-31,56.67,95.64,98.81,0.26/0.13,94.38
054,Casa,San Pablo-Santa Justa,tramos,2023-02-01,2023-02-28,56.67,99.95,79.41,0.30/0.11,95.39
054,Casa,San Pablo-Santa Justa,tramos,2023-03-01,2023-03-31,56.67,82.37,99.98,0.24/0.10,86.44
054,Casa,San Pablo-Santa Justa,tramos,2023-04-01,2023-04-30,56.67,84.64,96.97,0.21/0.11,85.11
054,Casa,San Pablo-Santa Justa,tramos,2023-05-01,2023-05-31,56.67,97.48,95.98,0.27/0.14,96.43
054,Casa,San Pablo-Santa Justa,tramos,2023-06-01,2023-06-30,56.67,104.99,77.42,0.21/0.15,90.33
054,Casa,San Pablo-Santa Justa,tramos,2023-07-01,2023-07-31,56.67,112.48,83.44,0.23/0.15,95.05
054,Casa,San Pablo-Santa Justa,tramos,2023-08-01,2023-08-31,56.67,89.76,93.33,0.18/0.12,84.03
054,Casa,San Pablo-Santa Justa,tramos,2023-09-01,2023-09-30,56.67,109.78,88.24,0.17/0.18,91.22
054,Casa,San Pablo-Santa Justa,tramos,2023-10-01,2023-10-31,56.67,73.88,104.99,0.30/0.16,95.63
054,Casa,San Pablo-Santa Justa,tramos,2023-11-01,2023-11-30,56.67,109.15,78.45,0.28/0.14,98.22
054,Casa,San Pablo-Santa Justa,tramos,2023-12-01,2023-12-31,56.67,94.46,94.63,0.26/0.15,95.43
055,Apartamento,Sur,tramos,2023-01-01,2023-01-31,48.93,107.13,94.49,0.26/0.13,89.07
055,Apartamento,Sur,tramos,2023-02-01,2023-02-28,48.93,102.81,113.14,0.30/0.11,92.22
055,Apartamento,Sur,tramos,2023-03-01,2023-03-31,48.93,127.49,87.54,0.24/0.10,88.28
055,Apartamento,Sur,tramos,2023-04-01,2023-04-30,48.93,102.74,100.84,0.21/0.11,81.6
055,Apartamento,Sur,tramos,2023-05-01,2023-05-31,48.93,114.65,90.6,0.27/0.14,92.57
055,Apartamento,Sur,tramos,2023-06-01,2023-06-30,48.93,111.21,99.85,0.21/0.15,87.26
055,Apartamento,Sur,tramos,2023-07-01,2023-07-31,48.93,103.25,112.22,0.23/0.15,89.51
055,Apartamento,Sur,tramos,2023-08-01,2023-08-31,48.93,110.34,107.47,0.18/0.12,81.69
055,Apartamento,Sur,tramos,2023-09-01,2023-09-30,48.93,109.28,93.39,0.17/0.18,84.32
055,Apartamento,Sur,tramos,2023-10-01,2023-10-31,48.93,99.79,115.58,0.30/0.16,97.36
055,Apartamento,Sur,tramos,2023-11-01,2023-11-30,48.93,125.93,90.73,0.28/0.14,96.89
055,Apartamento,Sur,tramos,2023-12-01,2023-12-31,48.93,122.35,82.7,0.26/0.15,93.15
056,Casa,Este-Alcosa-Torreblanca,única,2023-01-01,2023-01-31,74.8,181.2,230.24,0.20,157.09
056,Casa,Este-Alcosa-Torreblanca,única,2023-02-01,2023-02-28,74.8,238.64,173.66,0.17,144.89
056,Casa,Este-Alcosa-Torreblanca,única,2023-03-01,2023-03-31,74.8,181.51,240.19,0.19,154.92
056,Casa,Este-Alcosa-Torreblanca,única,2023-04-01,2023-04-30,74.8,218.34,199.09,0.25,179.16
056,Casa,Este-Alcosa-Torreblanca,única,2023-05-01,2023-05-31,74.8,236.52,173.76,0.14,132.24
056,Casa,Este-Alcosa-Torreblanca,única,2023-06-01,2023-06-30,74.8,212.79,211.9,0.16,142.75
056,Casa,Este-Alcosa-Torreblanca,única,2023-07-01,2023-07-31,74.8,206.94,221.02,0.15,138.99
056,Casa,Este-Alcosa-Torreblanca,única,2023-08-01,2023-08-31,74.8,228.54,199.77,0.15,139.05
056,Casa,Este-Alcosa-Torreblanca,única,2023-09-01,2023-09-30,74.8,182.51,238.8,0.26,184.34
056,Casa,Este-Alcosa-Torreblanca,única,2023-10-01,2023-10-31,74.8,206.95,219.31,0.24,177.1
056,Casa,Este-Alcosa-Torreblanca,única,2023-11-01,2023-11-30,74.8,165.78,246.08,0.21,161.29
056,Casa,Este-Alcosa-Torreblanca,única,2023-12-01,2023-12-31,74.8,212.21,207.61,0.15,137.77
057,Casa,Cerro-Amate,tramos,2023-01-01,2023-01-31,58.13,212.75,155.3,0.26/0.13,133.63
057,Casa,Cerro-Amate,tramos,2023-02-01,2023-02-28,58.13,194.07,161.18,0.30/0.11,134.08
057,Casa,Cerro-Amate,tramos,2023-03-01,2023-03-31,58.13,204.31,153.1,0.24/0.10,122.47
057,Casa,Cerro-Amate,tramos,2023-04-01,2023-04-30,58.13,188.04,182.0,0.21/0.11,117.64
057,Casa,Cerro-Amate,tramos,2023-05-01,2023-05-31,58.13,170.27,197.59,0.27/0.14,131.77
057,Casa,Cerro-Amate,tramos,2023-06-01,2023-06-30,58.13,204.9,158.19,0.21/0.15,124.89
057,Casa,Cerro-Amate,tramos,2023-07-01,2023-07-31,58.13,171.1,191.74,0.23/0.15,126.25
057,Casa,Cerro-Amate,tramos,2023-08-01,2023-08-31,58.13,205.64,157.91,0.18/0.12,114.09
057,Casa,Cerro-Amate,tramos,2023-09-01,2023-09-30,58.13,156.67,203.7,0.17/0.18,121.43
057,Casa,Cerro-Amate,tramos,2023-10-01,2023-10-31,58.13,207.94,159.96,0.30/0.16,146.11
057,Casa,Cerro-Amate,tramos,2023-11-01,2023-11-30,58.13,159.33,196.34,0.28/0.14,130.23
057,Casa,Cerro-Amate,tramos,2023-12-01,2023-12-31,58.13,167.41,189.09,0.26/0.15,130.02
058,Apartamento,Este-Alcosa-Torreblanca,única,2023-01-01,2023-01-31,61.87,136.65,111.91,0.20,111.58
058,Apartamento,Este-Alcosa-Torreblanca,única,2023-02-01,2023-02-28,61.87,132.4,120.18,0.17,104.81
058,Apartamento,Este-Alcosa-Torreblanca,única,2023-03-01,2023-03-31,61.87,140.14,106.46,0.19,108.73
058,Apartamento,Este-Alcosa-Torreblanca,única,2023-04-01,2023-04-30,61.87,148.35,100.63,0.25,124.12
058,Apartamento,Este-Alcosa-Torreblanca,única,2023-05-01,2023-05-31,61.87,107.27,144.98,0.14,97.18
058,Apartamento,Este-Alcosa-Torreblanca,única,2023-06-01,2023-06-30,61.87,117.69,135.39,0.16,102.36
058,Apartamento,Este-Alcosa-Torreblanca,única,2023-07-01,2023-07-31,61.87,104.84,148.44,0.15,99.86
058,Apartamento,Este-Alcosa-Torreblanca,única,2023-08-01,2023-08-31,61.87,138.82,104.24,0.15,98.33
058,Apartamento,Este-Alcosa-Torreblanca,única,2023-09-01,2023-09-30,61.87,138.51,105.6,0.26,125.34
058,Apartamento,Este-Alcosa-Torreblanca,única,2023-10-01,2023-10-31,61.87,129.58,115.57,0.24,120.7
058,Apartamento,Este-Alcosa-Torreblanca,única,2023-11-01,2023-11-30,61.87,127.36,126.08,0.21,115.09
058,Apartamento,Este-Alcosa-Torreblanca,única,2023-12-01,2023-12-31,61.87,108.71,136.95,0.15,98.72
059,Apartamento,Cerro-Amate,única,2023-01-01,2023-01-31,71.73,69.87,81.76,0.20,102.06
059,Apartamento,Cerro-Amate,única,2023-02-01,2023-02-28,71.73,96.4,67.64,0.17,99.62
059,Apartamento,Cerro-Amate,única,2023-03-01,2023-03-31,71.73,93.16,75.24,0.19,103.72
059,Apartamento,Cerro-Amate,única,2023-04-01,2023-04-30,71.73,88.87,77.87,0.25,113.41
059,Apartamento,Cerro-Amate,única,2023-05-01,2023-05-31,71.73,90.81,65.37,0.14,93.59
059,Apartamento,Cerro-Amate,única,2023-06-01,2023-06-30,71.73,84.18,80.21,0.16,98.03
059,Apartamento,Cerro-Amate,única,2023-07-01,2023-07-31,71.73,74.97,78.22,0.15,94.71
059,Apartamento,Cerro-Amate,única,2023-08-01,2023-08-31,71.73,91.77,68.41,0.15,95.76
059,Apartamento,Cerro-Amate,única,2023-09-01,2023-09-30,71.73,77.08,84.82,0.26,113.82
059,Apartamento,Cerro-Amate,única,2023-10-01,2023-10-31,71.73,71.98,98.53,0.24,112.65
059,Apartamento,Cerro-Amate,única,2023-11-01,2023-11-30,71.73,65.11,94.31,0.21,105.21
059,Apartamento,Cerro-Amate,única,2023-12-01,2023-12-31,71.73,96.74,69.02,0.15,96.6
060,Apartamento,Nervión,tramos,2023-01-01,2023-01-31,66.67,154.85,116.02,0.26/0.13,122.01
060,Apartamento,Nervión,tramos,2023-02-01,2023-02-28,66.67,157.83,113.28,0.30/0.11,126.48
060,Apartamento,Nervión,tramos,2023-03-01,2023-03-31,66.67,157.27,123.08,0.24/0.10,116.72
060,Apartamento,Nervión,tramos,2023-04-01,2023-04-30,66.67,157.4,108.23,0.21/0.11,111.63
060,Apartamento,Nervión,tramos,2023-05-01,2023-05-31,66.67,128.98,150.83,0.27/0.14,122.61
060,Apartamento,Nervión,tramos,2023-06-01,2023-06-30,66.67,128.61,153.24,0.21/0.15,116.67
060,Apartamento,Nervión,tramos,2023-07-01,2023-07-31,66.67,119.46,163.27,0.23/0.15,118.64
060,Apartamento,Nervión,tramos,2023-08-01,2023-08-31,66.67,141.95,137.4,0.18/0.12,108.71
060,Apartamento,Nervión,tramos,2023-09-01,2023-09-30,66.67,119.81,147.39,0.17/0.18,113.57
060,Apartamento,Nervión,tramos,2023-10-01,2023-10-31,66.67,131.1,134.42,0.30/0.16,127.51
060,Apartamento,Nervión,tramos,2023-11-01,2023-11-30,66.67,140.98,130.31,0.28/0.14,124.39
060,Apartamento,Nervión,tramos,2023-12-01,2023-12-31,66.67,124.75,146.46,0.26/0.15,121.08
061,Apartamento,Los Remedios,única,2023-01-01,2023-01-31,68.53,72.36,104.29,0.20,103.86
061,Apartamento,Los Remedios,única,2023-02-01,2023-02-28,68.53,102.59,77.25,0.17,99.1
061,Apartamento,Los Remedios,única,2023-03-01,2023-03-31,68.53,90.84,84.31,0.19,101.81
061,Apartamento,Los Remedios,única,2023-04-01,2023-04-30,68.53,78.51,101.12,0.25,113.44
061,Apartamento,Los Remedios,única,2023-05-01,2023-05-31,68.53,73.17,90.2,0.14,91.4
061,Apartamento,Los Remedios,única,2023-06-01,2023-06-30,68.53,72.3,105.38,0.16,96.96
061,Apartamento,Los Remedios,única,2023-07-01,2023-07-31,68.53,103.91,69.54,0.15,94.55
061,Apartamento,Los Remedios,única,2023-08-01,2023-08-31,68.53,90.22,88.68,0.15,95.37
061,Apartamento,Los Remedios,única,2023-09-01,2023-09-30,68.53,92.34,70.72,0.26,110.93
061,Apartamento,Los Remedios,única,2023-10-01,2023-10-31,68.53,73.5,100.27,0.24,110.23
061,Apartamento,Los Remedios,única,2023-11-01,2023-11-30,68.53,95.24,68.43,0.21,102.9
061,Apartamento,Los Remedios,única,2023-12-01,2023-12-31,68.53,99.12,76.05,0.15,94.81
062,Apartamento,San Pablo-Santa Justa,tramos,2023-01-01,2023-01-31,52.4,214.76,202.77,0.26/0.13,134.6
062,Apartamento,San Pablo-Santa Justa,tramos,2023-02-01,2023-02-28,52.4,199.44,210.86,0.30/0.11,135.43
062,Apartamento,San Pablo-Santa Justa,tramos,2023-03-01,2023-03-31,52.4,197.83,208.46,0.24/0.10,120.73
062,Apartamento,San Pablo-Santa Justa,tramos,2023-04-01,2023-04-30,52.4,216.18,199.25,0.21/0.11,119.72
062,Apartamento,San Pablo-Santa Justa,tramos,2023-05-01,2023-05-31,52.4,204.17,213.63,0.27/0.14,137.43
062,Apartamento,San Pablo-Santa Justa,tramos,2023-06-01,2023-06-30,52.4,216.87,195.22,0.21/0.15,127.23
062,Apartamento,San Pablo-Santa Justa,tramos,2023-07-01,2023-07-31,52.4,222.58,189.2,0.23/0.15,131.97
062,Apartamento,San Pablo-Santa Justa,tramos,2023-08-01,2023-08-31,52.4,203.35,201.35,0.18/0.12,113.16
062,Apartamento,San Pablo-Santa Justa,tramos,2023-09-01,2023-09-30,52.4,191.73,210.3,0.17/0.18,122.85
062,Apartamento,San Pablo-Santa Justa,tramos,2023-10-01,2023-10-31,52.4,217.33,192.38,0.30/0.16,148.38
062,Apartamento,San Pablo-Santa Justa,tramos,2023-11-01,2023-11-30,52.4,217.91,201.05,0.28/0.14,141.56
062,Apartamento,San Pablo-Santa Justa,tramos,2023-12-01,2023-12-31,52.4,207.93,206.89,0.26/0.15,137.5
063,Apartamento,Bellavista-La Palmera,tramos,2023-01-01,2023-01-31,62.67,95.56,135.16,0.26/0.13,105.09
063,Apartamento,Bellavista-La Palmera,tramos,2023-02-01,2023-02-28,62.67,105.4,117.73,0.30/0.11,107.24
063,Apartamento,Bellavista-La Palmera,tramos,2023-03-01,2023-03-31,62.67,93.07,134.42,0.24/0.10,98.45
063,Apartamento,Bellavista-La Palmera,tramos,2023-04-01,2023-04-30,62.67,100.56,120.28,0.21/0.11,97.02
063,Apartamento,Bellavista-La Palmera,tramos,2023-05-01,2023-05-31,62.67,110.73,126.75,0.27/0.14,110.31
063,Apartamento,Bellavista-La Palmera,tramos,2023-06-01,2023-06-30,62.67,100.0,127.68,0.21/0.15,102.82
063,Apartamento,Bellavista-La Palmera,tramos,2023-07-01,2023-07-31,62.67,105.03,125.23,0.23/0.15,105.61
063,Apartamento,Bellavista-La Palmera,tramos,2023-08-01,2023-08-31,62.67,111.83,110.35,0.18/0.12,96.04
063,Apartamento,Bellavista-La Palmera,tramos,2023-09-01,2023-09-30,62.67,87.59,130.56,0.17/0.18,101.06
063,Apartamento,Bellavista-La Palmera,tramos,2023-10-01,2023-10-31,62.67,90.6,131.82,0.30/0.16,110.94
063,Apartamento,Bellavista-La Palmera,tramos,2023-11-01,2023-11-30,62.67,103.0,117.2,0.28/0.14,107.92
063,Apartamento,Bellavista-La Palmera,tramos,2023-12-01,2023-12-31,62.67,120.42,113.67,0.26/0.15,111.03
064,Apartamento,Cerro-Amate,única,2023-01-01,2023-01-31,67.33,84.94,100.23,0.20,104.36
064,Apartamento,Cerro-Amate,única,2023-02-01,2023-02-28,67.33,92.79,100.76,0.17,100.23
064,Apartamento,Cerro-Amate,única,2023-03-01,2023-03-31,67.33,92.47,84.19,0.19,100.9
064,Apartamento,Cerro-Amate,única,2023-04-01,2023-04-30,67.33,83.11,94.08,0.25,111.63
064,Apartamento,Cerro-Amate,única,2023-05-01,2023-05-31,67.33,106.39,78.68,0.14,93.24
064,Apartamento,Cerro-Amate,única,2023-06-01,2023-06-30,67.33,99.87,84.92,0.16,96.9
064,Apartamento,Cerro-Amate,única,2023-07-01,2023-07-31,67.33,83.03,111.74,0.15,96.55
064,Apartamento,Cerro-Amate,única,2023-08-01,2023-08-31,67.33,86.4,94.01,0.15,94.39
064,Apartamento,Cerro-Amate,única,2023-09-01,2023-09-30,67.33,88.42,94.94,0.26,115.0
064,Apartamento,Cerro-Amate,única,2023-10-01,2023-10-31,67.33,104.8,88.27,0.24,113.67
064,Apartamento,Cerro-Amate,única,2023-11-01,2023-11-30,67.33,86.41,100.67,0.21,106.62
064,Apartamento,Cerro-Amate,única,2023-12-01,2023-12-31,67.33,113.12,78.28,0.15,96.04
065,Apartamento,Este-Alcosa-Torreblanca,única,2023-01-01,2023-01-31,53.07,54.7,81.94,0.20,80.4
065,Apartamento,Este-Alcosa-Torreblanca,única,2023-02-01,2023-02-28,53.07,54.53,78.4,0.17,75.67
